round_id,crashed_at,total_bank_usd,users_count,start_at,profit_loss
6973550,1.11,167.69,43,2025-09-03T22:40:31.155500+00:00,142.5457
6973551,1.0,204.2,52,2025-09-03T22:40:45.685600+00:00,204.2
6973552,7.21,184.04,49,2025-09-03T22:40:58.937000+00:00,-127.8854
6973553,1.4,178.98,45,2025-09-03T22:41:36.915000+00:00,80.3854
6973554,3.05,161.41,47,2025-09-03T22:41:54.222300+00:00,-26.5451
6973555,1.46,136.44,42,2025-09-03T22:42:21.385100+00:00,34.9947
6973556,1.39,231.71,57,2025-09-03T22:42:39.303100+00:00,109.3971
6973557,1.42,144.69,40,2025-09-03T22:42:56.692000+00:00,70.7459
6973558,3.5,161.14,46,2025-09-03T22:43:14.277200+00:00,-157.5919
6973559,7.41,155.9,46,2025-09-03T22:43:43.112600+00:00,-103.4187
6973560,4.83,151.28,48,2025-09-03T22:44:21.380300+00:00,-101.5928
6973561,2.65,161.31,42,2025-09-03T22:44:54.249000+00:00,-30.2333
6973562,1.02,171.59,53,2025-09-03T22:45:19.619400+00:00,157.6318
6973563,3.44,143.41,45,2025-09-03T22:45:33.147100+00:00,-29.8543
6973564,1.51,141.23,48,2025-09-03T22:46:01.822800+00:00,63.305
6973565,1.0,189.04,56,2025-09-03T22:46:20.182400+00:00,189.04
6973566,4.27,158.03,49,2025-09-03T22:46:33.451500+00:00,-79.2421
6973567,10.94,182.04,50,2025-09-03T22:47:04.821100+00:00,-189.5031
6973568,1.75,153.91,48,2025-09-03T22:47:48.052200+00:00,6.9687
6973569,1.28,157.63,48,2025-09-03T22:48:08.205000+00:00,88.3472
6973570,1.0,157.92,49,2025-09-03T22:48:24.464400+00:00,157.92
6973571,1.97,85.27,37,2025-09-03T22:48:37.680700+00:00,24.4402
6973572,4.32,155.68,54,2025-09-03T22:48:59.321000+00:00,-152.8065
6973573,1.0,146.68,46,2025-09-03T22:49:30.835100+00:00,146.68
6973574,12.21,188.37,58,2025-09-03T22:49:44.046300+00:00,-150.5379
6973575,2.84,164.53,46,2025-09-03T22:50:28.606300+00:00,-53.8828
6973576,1.69,131.08,35,2025-09-03T22:50:54.893700+00:00,30.222
6973577,1.7,183.67,53,2025-09-03T22:51:14.583300+00:00,48.8128
6973578,1.55,163.95,52,2025-09-03T22:51:34.442600+00:00,7.7512
6973579,28.09,162.91,52,2025-09-03T22:51:53.120300+00:00,-106.7158
6973580,21.25,165.21,47,2025-09-03T22:52:48.194100+00:00,-169.1022
6973581,11.54,155.14,49,2025-09-03T22:53:39.817500+00:00,-154.7999
6973582,1.24,161.49,54,2025-09-03T22:54:23.778400+00:00,98.8246
6973583,1.63,99.71,39,2025-09-03T22:54:39.578900+00:00,-3.0173
6973584,2.36,160.37,51,2025-09-03T22:54:58.796700+00:00,-9.46
6973585,1.49,186.09,52,2025-09-03T22:55:22.686600+00:00,76.03
6973586,1.0,172.59,47,2025-09-03T22:55:40.931000+00:00,172.59
6973587,1.16,134.25,46,2025-09-03T22:55:54.173400+00:00,109.6268
6973588,1.3,176.23,50,2025-09-03T22:56:09.323100+00:00,109.3504
6973589,2.86,167.37,49,2025-09-03T22:56:25.769100+00:00,-75.1237
6973590,1.57,88.06,38,2025-09-03T22:56:52.051700+00:00,21.2396
6973591,1.04,248.51,60,2025-09-03T22:57:10.851500+00:00,240.6421
6973592,23.59,186.51,41,2025-09-03T22:57:24.573600+00:00,-136.0431
6973593,6.54,131.43,35,2025-09-03T22:58:17.391500+00:00,-128.6755
6973594,3.29,123.85,49,2025-09-03T22:58:54.157000+00:00,-40.8964
6973595,1.48,160.35,50,2025-09-03T22:59:22.239500+00:00,59.7776
6973596,2.07,177.44,48,2025-09-03T22:59:40.293700+00:00,21.2505
6973597,1.35,159.76,50,2025-09-03T23:00:02.560900+00:00,87.8194
6973598,12.21,136.71,42,2025-09-03T23:00:19.464500+00:00,-143.2819
6973599,2.4,126.04,37,2025-09-03T23:01:04.048700+00:00,-43.777
6973600,3.85,108.51,31,2025-09-03T23:01:28.226400+00:00,-106.5114
6973601,1.0,95.47,39,2025-09-03T23:01:58.245000+00:00,95.47
6973602,10.64,189.24,41,2025-09-03T23:02:11.481900+00:00,-143.3976
6973603,1.0,147.43,48,2025-09-03T23:02:54.392800+00:00,147.43
6973604,2.36,94.82,28,2025-09-03T23:03:07.676600+00:00,-23.5463
6973605,23.87,165.28,41,2025-09-03T23:03:31.545100+00:00,-113.9666
6973606,1.81,110.02,37,2025-09-03T23:04:24.515200+00:00,21.6118
6973607,1.0,82.35,28,2025-09-03T23:04:45.155800+00:00,82.35
6973608,1.19,142.39,41,2025-09-03T23:04:58.327800+00:00,108.7898
6973609,1.0,180.77,51,2025-09-03T23:05:13.855600+00:00,180.77
6973610,1.81,194.73,37,2025-09-03T23:05:27.098700+00:00,24.7055
6973611,76.66,128.64,35,2025-09-03T23:05:47.684700+00:00,-129.8982
6973612,2.85,204.0,48,2025-09-03T23:06:55.351700+00:00,-19.965
6973613,3.17,153.12,38,2025-09-03T23:07:21.646200+00:00,-74.9407
6973614,1.33,185.86,49,2025-09-03T23:07:49.268200+00:00,79.9243
6973615,2.96,151.04,40,2025-09-03T23:08:06.014100+00:00,-5.6233
6973616,5.44,181.82,42,2025-09-03T23:08:32.753100+00:00,-123.569
6973617,1.16,116.83,38,2025-09-03T23:09:07.121900+00:00,115.136
6973618,2.29,140.37,42,2025-09-03T23:09:22.236900+00:00,10.4299
6973619,1.21,101.66,31,2025-09-03T23:09:45.814700+00:00,76.8301
6973620,8.13,189.18,36,2025-09-03T23:10:01.318700+00:00,-139.9941
6973621,9.74,140.04,38,2025-09-03T23:10:40.781400+00:00,-94.2353
6973622,2.34,195.85,39,2025-09-03T23:11:22.501900+00:00,-12.3811
6973623,1.28,180.45,49,2025-09-03T23:11:46.361500+00:00,109.7452
6973624,1.69,175.72,37,2025-09-03T23:12:02.608700+00:00,81.6367
6973625,33.67,115.84,37,2025-09-03T23:12:22.322600+00:00,-75.9061
6973626,4.49,248.49,53,2025-09-03T23:13:19.634700+00:00,-172.5458
6973627,1.11,142.58,35,2025-09-03T23:13:51.600800+00:00,135.166
6973628,1.95,183.45,47,2025-09-03T23:14:06.081500+00:00,10.8494
6973629,1.0,111.75,36,2025-09-03T23:14:27.557900+00:00,111.75
6973630,1.13,327.25,47,2025-09-03T23:14:40.741800+00:00,325.3285
6973631,1.37,125.85,48,2025-09-03T23:14:55.413200+00:00,51.0931
6973632,1.0,227.95,44,2025-09-03T23:15:12.601200+00:00,227.95
6973633,1.23,106.35,30,2025-09-03T23:15:25.813300+00:00,54.8959
6973634,1.33,190.51,44,2025-09-03T23:15:41.600700+00:00,164.5622
6973635,1.11,91.44,39,2025-09-03T23:15:58.345800+00:00,80.9258
6973636,1.72,199.95,43,2025-09-03T23:16:12.850500+00:00,60.1991
6973637,1.63,147.53,44,2025-09-03T23:16:32.857400+00:00,69.2234
6973638,2.77,242.91,50,2025-09-03T23:16:52.108000+00:00,-46.3374
6973639,101.0,85.04,28,2025-09-03T23:17:18.097500+00:00,-73.7188
6973640,6.9,225.88,42,2025-09-03T23:18:29.212800+00:00,-175.8174
6973641,1.37,178.36,47,2025-09-03T23:19:06.577700+00:00,74.3833
6973642,6.4,184.96,50,2025-09-03T23:19:23.772200+00:00,-179.1323
6973643,3.18,115.72,37,2025-09-03T23:20:00.248100+00:00,-37.7524
6973644,3.84,230.03,51,2025-09-03T23:20:27.859400+00:00,-105.214
6973645,5.68,118.62,41,2025-09-03T23:20:57.879500+00:00,-115.6417
6973646,1.89,211.0,41,2025-09-03T23:21:32.850600+00:00,46.0224
6973647,66.98,179.29,43,2025-09-03T23:21:54.043900+00:00,-71.0538
6973648,1.0,215.14,44,2025-09-03T23:23:00.052100+00:00,215.14
6973649,1.11,135.92,44,2025-09-03T23:23:13.269000+00:00,125.1984
6973650,1.54,173.0,44,2025-09-03T23:23:27.725100+00:00,18.2245
6973651,1.7,117.94,43,2025-09-03T23:23:46.211600+00:00,42.6295
6973652,1.52,202.12,44,2025-09-03T23:24:06.062700+00:00,51.6954
6973653,1.51,172.84,55,2025-09-03T23:24:24.407000+00:00,71.3515
6973654,1.0,187.6,34,2025-09-03T23:24:42.750200+00:00,187.6
6973655,1.0,107.64,38,2025-09-03T23:24:55.908800+00:00,107.64
6973656,3.43,182.7,47,2025-09-03T23:25:09.108600+00:00,-6.4319
6973657,1.0,183.52,45,2025-09-03T23:25:37.782600+00:00,183.52
6973658,1.07,200.44,47,2025-09-03T23:25:51.038600+00:00,192.0469
6973659,2.67,142.9,42,2025-09-03T23:26:05.156400+00:00,-8.5559
6973660,1.99,271.67,44,2025-09-03T23:26:30.683200+00:00,106.6793
6973661,3.57,163.91,45,2025-09-03T23:26:52.508500+00:00,-84.3854
6973662,1.17,205.73,49,2025-09-03T23:27:21.620400+00:00,193.0625
6973663,25.6,193.58,35,2025-09-03T23:27:36.769900+00:00,-58.8187
6973664,23.79,263.35,54,2025-09-03T23:28:30.636100+00:00,-149.8888
6973665,1.0,165.03,39,2025-09-03T23:29:23.609600+00:00,165.03
6973666,1.25,250.11,49,2025-09-03T23:29:36.802300+00:00,159.9414
6973667,1.31,148.93,43,2025-09-03T23:29:52.765500+00:00,92.1838
6973668,3.0,247.64,47,2025-09-03T23:30:09.357500+00:00,-78.6719
6973669,2.35,132.78,38,2025-09-03T23:30:36.231400+00:00,46.4319
6973670,2.6,193.54,48,2025-09-03T23:31:00.108700+00:00,-88.2769
6973671,1.45,120.76,38,2025-09-03T23:31:25.183600+00:00,77.2875
6973672,1.04,245.06,51,2025-09-03T23:31:42.936700+00:00,227.8029
6973673,107.19,109.68,36,2025-09-03T23:31:56.521300+00:00,-201.9701
6973674,1.67,210.7,48,2025-09-03T23:33:08.390500+00:00,25.3026
6973675,8.23,137.27,38,2025-09-03T23:33:27.933200+00:00,-117.1085
6973676,48.14,268.71,52,2025-09-03T23:34:07.537700+00:00,-279.3247
6973677,1.22,131.72,31,2025-09-03T23:35:09.355200+00:00,65.5853
6973678,2.42,218.92,49,2025-09-03T23:35:25.022100+00:00,-12.4443
6973679,2.73,133.23,39,2025-09-03T23:35:49.213000+00:00,-40.3677
6973680,1.05,216.06,47,2025-09-03T23:36:15.054900+00:00,202.8393
6973681,1.02,154.67,38,2025-09-03T23:36:28.844900+00:00,151.3168
6973682,7.36,136.89,40,2025-09-03T23:36:42.358900+00:00,-131.2812
6973683,2.93,175.26,49,2025-09-03T23:37:20.633400+00:00,-77.0703
6973684,1.0,170.49,33,2025-09-03T23:37:47.197700+00:00,170.49
6973685,13.87,148.52,43,2025-09-03T23:38:00.371500+00:00,-58.7586
6973686,25.76,220.91,54,2025-09-03T23:38:46.596700+00:00,-194.2327
6973687,2.66,144.88,38,2025-09-03T23:39:40.620800+00:00,-3.9254
6973688,1.61,166.69,44,2025-09-03T23:40:05.995500+00:00,24.4536
6973689,1.5,166.7,38,2025-09-03T23:40:25.090300+00:00,16.1601
6973690,1.0,190.79,46,2025-09-03T23:40:43.285600+00:00,190.79
6973691,1.24,136.31,43,2025-09-03T23:40:56.489800+00:00,76.7092
6973692,4.72,157.8,40,2025-09-03T23:41:12.303700+00:00,-114.3144
6973693,3.05,144.54,45,2025-09-03T23:41:45.027900+00:00,-29.1086
6973694,1.0,270.79,45,2025-09-03T23:42:12.204500+00:00,270.79
6973695,7.55,186.31,46,2025-09-03T23:42:25.414300+00:00,-200.3044
6973696,76.56,181.12,38,2025-09-03T23:43:03.974400+00:00,-415.2758
6973697,1.2,140.48,43,2025-09-03T23:44:11.635500+00:00,34.6769
6973698,1.47,248.62,41,2025-09-03T23:44:27.061100+00:00,25.0032
6973699,1.01,86.48,37,2025-09-03T23:44:45.129900+00:00,86.1063
6973700,3.55,174.93,36,2025-09-03T23:44:58.450500+00:00,-143.9979
6973701,1.74,130.01,42,2025-09-03T23:45:27.561500+00:00,18.7246
6973702,2.09,231.41,47,2025-09-03T23:45:47.694200+00:00,-78.2976
6973703,4.63,121.0,34,2025-09-03T23:46:10.079300+00:00,-106.1119
6973704,1.23,188.67,45,2025-09-03T23:46:42.510600+00:00,121.4726
6973705,7.92,138.0,29,2025-09-03T23:46:58.320600+00:00,-76.0581
6973706,3.07,220.63,48,2025-09-03T23:47:37.474500+00:00,-88.4558
6973707,1.52,140.62,44,2025-09-03T23:48:04.653700+00:00,14.6529
6973708,3.21,199.04,38,2025-09-03T23:48:22.995300+00:00,-38.612
6973709,1.0,169.52,44,2025-09-03T23:48:50.764800+00:00,169.52
6973710,1.64,174.06,37,2025-09-03T23:49:03.935800+00:00,68.4438
6973711,1.0,86.8,28,2025-09-03T23:49:23.325300+00:00,86.8
6973712,11.96,231.23,50,2025-09-03T23:49:36.476600+00:00,-121.5142
6973713,1.87,198.16,41,2025-09-03T23:50:20.895200+00:00,53.1345
6973714,1.36,209.07,41,2025-09-03T23:50:41.932600+00:00,72.401
6973715,46.52,129.83,38,2025-09-03T23:50:58.967700+00:00,-85.5212
6973716,1.09,245.61,41,2025-09-03T23:52:00.339100+00:00,245.61
6973717,3.45,116.19,42,2025-09-03T23:52:14.587200+00:00,-92.7796
6973718,1.59,219.9,37,2025-09-03T23:52:43.263300+00:00,92.0487
6973719,1.0,112.7,33,2025-09-03T23:53:02.209900+00:00,112.7
6973720,5.06,177.02,38,2025-09-03T23:53:15.368100+00:00,-196.0384
6973721,5.53,128.14,39,2025-09-03T23:53:48.819200+00:00,-97.9736
6973722,1.0,179.72,37,2025-09-03T23:54:23.473100+00:00,179.72
6973723,6.96,156.42,46,2025-09-03T23:54:36.662300+00:00,-115.4356
6973724,1.0,176.41,38,2025-09-03T23:55:14.174600+00:00,176.41
6973725,2.5,95.79,32,2025-09-03T23:55:27.406800+00:00,-45.1461
6973726,1.05,179.68,39,2025-09-03T23:55:52.018300+00:00,174.8926
6973727,1.73,149.33,36,2025-09-03T23:56:05.748000+00:00,23.4451
6973728,1.09,186.33,46,2025-09-03T23:56:25.724500+00:00,173.7683
6973729,1.2,117.7,39,2025-09-03T23:56:39.942100+00:00,60.0232
6973730,9.7,177.22,43,2025-09-03T23:56:55.331300+00:00,-209.6349
6973731,6.07,132.67,38,2025-09-03T23:57:37.046800+00:00,-73.3135
6973732,1.91,207.03,46,2025-09-03T23:58:12.911600+00:00,62.3735
6973733,1.15,104.83,36,2025-09-03T23:58:34.261200+00:00,92.0389
6973734,5.23,157.91,34,2025-09-03T23:58:49.160700+00:00,-140.3797
6973735,1.87,150.97,44,2025-09-03T23:59:23.075100+00:00,81.1115
6973736,11.21,139.89,38,2025-09-03T23:59:44.124100+00:00,-177.9021
6973737,2.2,139.27,42,2025-09-04T00:00:27.624900+00:00,-6.4652
6973738,1.06,125.5,49,2025-09-04T00:00:50.624900+00:00,125.5
6973739,1.32,106.6,42,2025-09-04T00:01:04.569600+00:00,43.8965
6973740,2.61,69.47,40,2025-09-04T00:01:21.115300+00:00,1.8516
6973741,5.9,81.37,38,2025-09-04T00:01:46.346300+00:00,-58.5515
6973742,4.44,71.51,38,2025-09-04T00:02:21.766500+00:00,-45.7658
6973743,5.2,78.2,40,2025-09-04T00:02:53.594100+00:00,-77.6302
6973744,2.77,101.65,41,2025-09-04T00:03:27.509000+00:00,5.0001
6973745,1.24,68.15,38,2025-09-04T00:03:53.468700+00:00,41.4263
6973746,1.89,107.88,49,2025-09-04T00:04:09.307100+00:00,23.2086
6973747,1.33,93.5,44,2025-09-04T00:04:30.532500+00:00,47.8249
6973748,2.02,103.96,45,2025-09-04T00:04:47.221400+00:00,9.9839
6973749,1.14,104.73,43,2025-09-04T00:05:09.176600+00:00,101.5623
6973750,2.19,149.91,61,2025-09-04T00:05:24.023000+00:00,8.6459
6973751,10.53,81.06,39,2025-09-04T00:05:47.022300+00:00,-89.6067
6973752,1.78,88.18,36,2025-09-04T00:06:29.789600+00:00,31.2346
6973753,7.41,92.2,42,2025-09-04T00:06:50.230300+00:00,-100.618
6973754,1.91,69.54,45,2025-09-04T00:07:28.498700+00:00,25.0203
6973755,1.06,82.38,37,2025-09-04T00:07:49.844600+00:00,82.38
6973756,20.33,152.02,45,2025-09-04T00:08:03.749200+00:00,-234.9752
6973757,4.89,110.86,49,2025-09-04T00:08:54.759600+00:00,-99.6381
6973758,1.04,97.23,42,2025-09-04T00:09:27.780200+00:00,97.23
6973759,15.61,78.3,36,2025-09-04T00:09:41.428900+00:00,-103.3074
6973760,1.36,92.04,45,2025-09-04T00:10:29.146100+00:00,58.9855
6973761,1.62,76.76,35,2025-09-04T00:10:46.200700+00:00,40.5708
6973762,2.71,120.38,42,2025-09-04T00:11:05.450900+00:00,-33.4391
6973763,1.15,88.63,39,2025-09-04T00:11:31.138700+00:00,82.5464
6973764,1.0,99.09,46,2025-09-04T00:11:46.089700+00:00,99.09
6973765,3.26,113.17,51,2025-09-04T00:11:59.296000+00:00,-51.0695
6973766,4.39,118.01,47,2025-09-04T00:12:27.207600+00:00,-117.4237
6973767,1.97,66.47,33,2025-09-04T00:12:58.865800+00:00,-0.8252
6973768,1.19,92.48,50,2025-09-04T00:13:20.488600+00:00,61.7749
6973769,2.19,110.6,40,2025-09-04T00:13:35.885000+00:00,13.1766
6973770,1.0,158.92,46,2025-09-04T00:13:58.856200+00:00,158.92
6973771,2.46,61.23,38,2025-09-04T00:14:11.987900+00:00,-5.1027
6973772,4.72,61.41,36,2025-09-04T00:14:36.467600+00:00,-51.7217
6973773,1.0,111.02,50,2025-09-04T00:15:09.181900+00:00,111.02
6973774,1.98,113.14,47,2025-09-04T00:15:22.476000+00:00,30.6921
6973775,1.25,146.26,45,2025-09-04T00:15:44.263100+00:00,86.2343
6973776,1.86,104.31,41,2025-09-04T00:16:00.279900+00:00,23.1712
6973777,1.43,108.5,47,2025-09-04T00:16:21.164600+00:00,73.6016
6973778,1.07,135.7,38,2025-09-04T00:16:38.767600+00:00,134.7708
6973779,8.05,121.52,57,2025-09-04T00:16:52.820300+00:00,-121.5078
6973780,2.39,114.06,44,2025-09-04T00:17:32.128000+00:00,-9.3478
6973781,19.07,120.74,56,2025-09-04T00:17:56.192300+00:00,-123.4852
6973782,1.0,64.38,29,2025-09-04T00:18:46.460700+00:00,64.38
6973783,1.03,115.9,45,2025-09-04T00:18:59.603700+00:00,115.9
6973784,1.79,86.2,44,2025-09-04T00:19:13.273700+00:00,47.6778
6973785,1.03,86.59,32,2025-09-04T00:19:33.712700+00:00,86.59
6973786,1.0,118.67,43,2025-09-04T00:19:47.318400+00:00,118.67
6973787,1.02,102.3,40,2025-09-04T00:20:00.531500+00:00,102.3
6973788,2.39,92.29,36,2025-09-04T00:20:14.021400+00:00,15.4705
6973789,1.28,159.53,57,2025-09-04T00:20:38.036200+00:00,92.5784
6973790,1.45,80.31,37,2025-09-04T00:20:54.313000+00:00,42.8823
6973791,2.37,102.86,48,2025-09-04T00:21:12.058700+00:00,3.7013
6973792,1.56,119.66,49,2025-09-04T00:21:36.089000+00:00,18.1392
6973793,1.17,63.32,39,2025-09-04T00:21:54.901900+00:00,57.1488
6973794,2.14,165.74,55,2025-09-04T00:22:10.007200+00:00,11.4539
6973795,1.55,140.5,46,2025-09-04T00:22:32.690600+00:00,21.2883
6973796,2.53,102.2,39,2025-09-04T00:22:51.341200+00:00,1.5167
6973797,2.05,81.89,42,2025-09-04T00:23:16.118400+00:00,-12.799
6973798,1.98,108.12,45,2025-09-04T00:23:38.179100+00:00,33.6865
6973799,1.05,78.11,39,2025-09-04T00:24:00.023400+00:00,78.11
6973800,1.36,90.74,45,2025-09-04T00:24:13.810200+00:00,52.4036
6973801,3.03,111.6,40,2025-09-04T00:24:30.854400+00:00,-50.0615
6973802,1.73,123.08,45,2025-09-04T00:24:57.877000+00:00,40.3212
6973803,1.53,77.03,35,2025-09-04T00:25:17.889700+00:00,25.3658
6973804,2.82,107.19,46,2025-09-04T00:25:36.359000+00:00,-13.9873
6973805,8.41,99.1,41,2025-09-04T00:26:02.479800+00:00,-76.8721
6973806,3.34,79.89,38,2025-09-04T00:26:42.397400+00:00,3.0283
6973807,1.46,119.72,44,2025-09-04T00:27:10.606800+00:00,34.6799
6973808,1.18,117.28,36,2025-09-04T00:27:28.507300+00:00,87.108
6973809,23.71,96.93,44,2025-09-04T00:27:43.755800+00:00,-88.3818
6973810,106.7,87.12,38,2025-09-04T00:28:36.714700+00:00,-158.5855
6973811,1.05,117.36,49,2025-09-04T00:29:48.576600+00:00,114.357
6973812,1.02,142.98,57,2025-09-04T00:30:02.403800+00:00,142.98
6973813,1.47,107.01,49,2025-09-04T00:30:15.950600+00:00,45.894
6973814,5.91,122.31,43,2025-09-04T00:30:34.030700+00:00,-155.857
6973815,9.82,116.34,45,2025-09-04T00:31:09.432900+00:00,-180.6344
6973816,3.26,61.03,37,2025-09-04T00:31:51.305000+00:00,-14.883
6973817,1.0,125.06,39,2025-09-04T00:32:19.225200+00:00,125.06
6973818,1.98,83.27,42,2025-09-04T00:32:32.425500+00:00,29.7317
6973819,1.15,104.26,45,2025-09-04T00:32:54.212800+00:00,90.7581
6973820,3.05,130.09,43,2025-09-04T00:33:09.123700+00:00,-45.8347
6973821,1.58,67.05,34,2025-09-04T00:33:36.278700+00:00,34.0477
6973822,1.28,81.91,40,2025-09-04T00:33:55.227800+00:00,36.2401
6973823,5.67,121.27,47,2025-09-04T00:34:11.498000+00:00,-130.3683
6973824,4.18,90.15,39,2025-09-04T00:34:46.444000+00:00,-45.5527
6973825,1.99,89.77,38,2025-09-04T00:35:17.509200+00:00,11.8468
6973826,1.87,100.05,45,2025-09-04T00:35:39.282100+00:00,37.9224
6973827,16.65,93.43,42,2025-09-04T00:36:00.336600+00:00,-99.7148
6973828,1.04,89.91,35,2025-09-04T00:36:48.803400+00:00,89.91
6973829,1.0,94.9,48,2025-09-04T00:37:02.438500+00:00,94.9
6973830,1.67,63.17,30,2025-09-04T00:37:15.672000+00:00,29.9504
6973831,30.02,116.65,45,2025-09-04T00:37:35.219200+00:00,-115.4156
6973832,2.9,133.53,55,2025-09-04T00:38:31.184800+00:00,-44.5557
6973833,2.2,124.31,44,2025-09-04T00:38:57.761800+00:00,13.3368
6973834,3.09,105.54,44,2025-09-04T00:39:20.765500+00:00,-32.7293
6973835,4.68,106.72,42,2025-09-04T00:39:48.081900+00:00,-115.6705
6973836,1.48,80.0,35,2025-09-04T00:40:20.648400+00:00,36.8812
6973837,2.5,90.93,41,2025-09-04T00:40:38.694500+00:00,-9.5996
6973838,1.41,123.69,48,2025-09-04T00:41:03.320400+00:00,52.0168
6973839,1.18,97.82,38,2025-09-04T00:41:20.812900+00:00,71.4436
6973840,1.0,89.31,46,2025-09-04T00:41:36.083600+00:00,89.31
6973841,1.16,97.56,42,2025-09-04T00:41:49.309700+00:00,91.8955
6973842,1.27,110.13,51,2025-09-04T00:42:04.442600+00:00,63.496
6973843,6.54,89.69,31,2025-09-04T00:42:20.584000+00:00,-108.0048
6973844,1.27,76.95,42,2025-09-04T00:42:57.345900+00:00,55.8204
6973845,1.11,149.72,43,2025-09-04T00:43:13.469400+00:00,129.3817
6973846,1.66,122.81,40,2025-09-04T00:43:27.984600+00:00,41.0988
6973847,1.51,139.44,44,2025-09-04T00:43:47.519100+00:00,48.6751
6973848,1.37,75.67,42,2025-09-04T00:44:05.848900+00:00,35.0554
6973849,1.43,117.41,41,2025-09-04T00:44:22.990500+00:00,47.5944
6973850,1.92,100.04,39,2025-09-04T00:44:40.580800+00:00,25.972
6973851,37.25,113.29,41,2025-09-04T00:45:01.915500+00:00,-78.8445
6973852,1.39,106.13,38,2025-09-04T00:46:00.575600+00:00,29.4193
6973853,2.38,126.49,44,2025-09-04T00:46:17.855000+00:00,20.8008
6973854,22.35,122.17,46,2025-09-04T00:46:41.883500+00:00,-84.0964
6973855,1.37,98.45,42,2025-09-04T00:47:34.096300+00:00,72.8734
6973856,1.17,124.6,51,2025-09-04T00:47:51.297900+00:00,104.9482
6973857,1.21,102.06,38,2025-09-04T00:48:06.418000+00:00,47.2462
6973858,3.09,122.99,45,2025-09-04T00:48:21.895800+00:00,10.3768
6973859,5.05,77.88,37,2025-09-04T00:48:49.207700+00:00,-62.6365
6973860,1.27,79.41,35,2025-09-04T00:49:22.669800+00:00,46.2392
6973861,1.26,76.92,38,2025-09-04T00:49:38.761100+00:00,46.9252
6973862,1.01,121.25,47,2025-09-04T00:49:54.854200+00:00,119.5633
6973863,1.0,126.96,39,2025-09-04T00:50:08.180500+00:00,126.96
6973864,2.05,102.04,46,2025-09-04T00:50:21.384600+00:00,12.2618
6973865,2.29,88.05,34,2025-09-04T00:50:43.459100+00:00,23.7735
6973866,2.33,169.46,47,2025-09-04T00:51:07.040000+00:00,-46.7172
6973867,1.0,82.82,45,2025-09-04T00:51:30.785400+00:00,82.82
6973868,1.1,100.49,42,2025-09-04T00:51:44.016700+00:00,95.4855
6973869,8.33,150.53,44,2025-09-04T00:51:58.343000+00:00,-157.2105
6973870,1.32,133.9,40,2025-09-04T00:52:38.113600+00:00,21.4881
6973871,1.37,87.72,41,2025-09-04T00:52:54.680000+00:00,68.8358
6973872,4.53,127.41,48,2025-09-04T00:53:11.894200+00:00,-56.5772
6973873,6.81,106.61,39,2025-09-04T00:53:44.001900+00:00,-158.9888
6973874,3.58,75.22,41,2025-09-04T00:54:21.215900+00:00,-58.9384
6973875,1.0,86.3,42,2025-09-04T00:54:50.332700+00:00,86.3
6973876,3.26,160.78,41,2025-09-04T00:55:03.532900+00:00,13.8767
6973877,8.45,109.21,49,2025-09-04T00:55:31.460200+00:00,-76.999
6973878,6.47,70.51,40,2025-09-04T00:56:11.391100+00:00,-87.4373
6973879,1.12,105.4,37,2025-09-04T00:56:47.998700+00:00,99.2633
6973880,1.0,135.73,49,2025-09-04T00:57:02.610800+00:00,135.73
6973881,3.51,141.67,44,2025-09-04T00:57:15.836600+00:00,-64.3306
6973882,1.69,126.85,53,2025-09-04T00:57:44.807500+00:00,46.5401
6973883,1.42,93.77,37,2025-09-04T00:58:04.526100+00:00,52.5767
6973884,1.26,64.9,36,2025-09-04T00:58:22.153100+00:00,46.5966
6973885,7.27,97.25,45,2025-09-04T00:58:38.242900+00:00,-136.5227
6973886,1.34,82.05,41,2025-09-04T00:59:16.358600+00:00,60.1822
6973887,1.25,111.97,43,2025-09-04T00:59:33.208500+00:00,80.1515
